InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,InvoiceDateTime
0,72802C,VANILLA SCENT CANDLE JEWELLED BOX,-180,"11/4/2011,6:11",1.00,15482,2011-11-04 06:11:00
0,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,-162,"11/4/2011,6:11",1.00,15482,2011-11-04 06:11:00
0,22423,REGENCY CAKESTAND 3 TIER,-24,"11/4/2011,6:11",9.99,15482,2011-11-04 06:11:00
0,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,-64,"11/4/2011,6:11",2.75,15482,2011-11-04 06:11:00
0,22384,LUNCH BAG PINK POLKADOT,-1,"11/6/2011,11:4",1.65,15426,2011-11-06 11:04:00
0,20728,LUNCH BAG CARS BLUE,-1,"11/6/2011,11:4",1.65,15426,2011-11-06 11:04:00
0,22662,LUNCH BAG DOLLY GIRL DESIGN,-1,"11/6/2011,11:4",1.65,15426,2011-11-06 11:04:00
0,22383,LUNCH BAG SUKI DESIGN ,-1,"11/6/2011,11:4",1.65,15426,2011-11-06 11:04:00
0,22534,MAGIC DRAWING SLATE SPACEBOY ,-2,"11/6/2011,11:4",0.42,15426,2011-11-06 11:04:00
0,22197,POPCORN HOLDER,-3,"11/6/2011,11:4",0.85,15426,2011-11-06 11:04:00
0,21155,RED RETROSPOT PEG BAG,-1,"11/6/2011,11:4",2.55,15426,2011-11-06 11:04:00
0,23407,SET OF 2 TRAYS HOME SWEET HOME,-1,"11/6/2011,2:25",9.95,14502,2011-11-06 02:25:00
0,22393,PAPERWEIGHT VINTAGE COLLAGE,-1,"11/6/2011,2:25",2.55,14502,2011-11-06 02:25:00
0,21539,RED RETROSPOT BUTTER DISH,-1,"11/6/2011,2:25",4.95,14502,2011-11-06 02:25:00
0,22778,GLASS CLOCHE SMALL,-1,"11/6/2011,2:25",3.95,14502,2011-11-06 02:25:00
0,20725,LUNCH BAG RED RETROSPOT,-100,"11/7/2011,8:41",1.45,17107,2011-11-07 08:41:00
0,22383,LUNCH BAG SUKI DESIGN ,-100,"11/7/2011,8:41",1.45,17107,2011-11-07 08:41:00
0,22382,LUNCH BAG SPACEBOY DESIGN ,-100,"11/7/2011,8:41",1.45,17107,2011-11-07 08:41:00
0,23404,HOME SWEET HOME BLACKBOARD,-2,"11/7/2011,9:20",4.95,13924,2011-11-07 09:20:00
0,23227,FILIGREE HEART BUTTERFLY WHITE ,-3,"11/7/2011,9:20",1.25,13924,2011-11-07 09:20:00
0,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,"11/7/2011,9:20",4.95,13924,2011-11-07 09:20:00
574757,72802C,damages,-54,"11/7/2011,10:0",0.00,0,2011-11-07 10:00:00
574816,85036C,damages wax,-1560,"11/7/2011,10:3",0.00,0,2011-11-07 10:03:00
574822,85036B,damages wax,-1284,"11/7/2011,10:3",0.00,0,2011-11-07 10:03:00
0,22960,JAM MAKING SET WITH JARS,-1,"11/7/2011,10:5",4.25,16678,2011-11-07 10:05:00
0,22900,SET 2 TEA TOWELS I LOVE LONDON ,-12,"11/7/2011,10:5",3.25,16678,2011-11-07 10:05:00
0,21535,RED RETROSPOT SMALL MILK JUG,-3,"11/7/2011,11:1",2.55,16232,2011-11-07 11:01:00
0,23240,SET OF 4 KNICK KNACK TINS DOILY ,-10,"11/7/2011,12:0",4.15,14702,2011-11-07 12:00:00
0,23486,ANTIQUE HEART SHELF UNIT,-2,"11/7/2011,1:00",9.99,13993,2011-11-07 01:00:00
0,23347,I LOVE LONDON BEAKER,-16,"11/7/2011,1:06",1.25,16416,2011-11-07 01:06:00
0,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-2,"11/7/2011,1:13",7.95,14426,2011-11-07 01:13:00
0,23169,CLASSIC GLASS COOKIE JAR,-1,"11/7/2011,2:07",3.75,14606,2011-11-07 02:07:00
0,23236,STORAGE TIN VINTAGE DOILY ,-1,"11/7/2011,2:43",2.89,12597,2011-11-07 02:43:00
0,22071,SMALL WHITE RETROSPOT MUG IN BOX ,-3,"11/7/2011,2:43",3.75,12597,2011-11-07 02:43:00
0,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-6,"11/7/2011,2:43",2.95,12597,2011-11-07 02:43:00
0,21843,RED RETROSPOT CAKE STAND,-2,"11/7/2011,2:43",9.99,12597,2011-11-07 02:43:00
0,22553,PLASTERS IN TIN SKULLS,-12,"11/7/2011,2:43",1.65,12597,2011-11-07 02:43:00
0,22554,PLASTERS IN TIN WOODLAND ANIMALS,-12,"11/7/2011,2:43",1.65,12597,2011-11-07 02:43:00
0,23661,MILK MAIDS MUG ,-12,"11/7/2011,2:43",1.65,12597,2011-11-07 02:43:00
0,23458,DOLLY CABINET 3 DRAWERS ,-1,"11/7/2011,2:43",9.99,12597,2011-11-07 02:43:00
0,23131,MISTLETOE HEART WREATH CREAM,-5,"11/7/2011,3:11",4.15,17014,2011-11-07 03:11:00
574905,85017B,,-22,"11/7/2011,3:28",0.00,0,2011-11-07 03:28:00
574906,85034A,damaged,-81,"11/7/2011,3:30",0.00,0,2011-11-07 03:30:00
0,23173,REGENCY TEAPOT ROSES ,-2,"11/7/2011,3:51",8.15,13324,2011-11-07 03:51:00
0,22867,HAND WARMER BIRD DESIGN,-12,"11/7/2011,4:39",2.10,15502,2011-11-07 04:39:00
0,22633,HAND WARMER UNION JACK,-6,"11/7/2011,4:39",2.10,15502,2011-11-07 04:39:00
0,22632,HAND WARMER RED RETROSPOT,-6,"11/7/2011,4:39",2.10,15502,2011-11-07 04:39:00
0,22844,VINTAGE CREAM DOG FOOD CONTAINER,-2,"11/7/2011,4:39",8.50,15502,2011-11-07 04:39:00
0,22635,CHILDS BREAKFAST SET DOLLY GIRL ,-8,"11/7/2011,4:39",8.50,15502,2011-11-07 04:39:00
0,22635,CHILDS BREAKFAST SET DOLLY GIRL ,-67,"11/7/2011,4:39",8.50,15502,2011-11-07 04:39:00
0,22197,POPCORN HOLDER,-64,"11/7/2011,4:39",0.85,15502,2011-11-07 04:39:00
0,21167,WHITE SAGE INCENSE,-50,"11/7/2011,4:39",0.21,15502,2011-11-07 04:39:00
0,23161,REGENCY CAKE FORK,-12,"11/7/2011,4:39",1.25,15502,2011-11-07 04:39:00
0,23159,SET OF 5 PANCAKE DAY MAGNETS,-12,"11/7/2011,4:39",2.08,15502,2011-11-07 04:39:00
0,23158,SET OF 5 LUCKY CAT MAGNETS ,-12,"11/7/2011,4:39",2.08,15502,2011-11-07 04:39:00
0,23154,SET OF 4 JAM JAR MAGNETS,-12,"11/7/2011,4:39",2.08,15502,2011-11-07 04:39:00
0,22659,LUNCH BOX I LOVE LONDON,-12,"11/7/2011,4:39",1.95,15502,2011-11-07 04:39:00
0,22631,CIRCUS PARADE LUNCH BOX ,-12,"11/7/2011,4:39",1.95,15502,2011-11-07 04:39:00
0,23297,SET 40 HEART SHAPE PETIT FOUR CASES,-4,"11/7/2011,4:39",1.65,15502,2011-11-07 04:39:00
0,22960,JAM MAKING SET WITH JARS,-2,"11/8/2011,8:55",4.25,12656,2011-11-08 08:55:00
0,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,-6,"11/8/2011,9:52",2.89,18223,2011-11-08 09:52:00
0,23319,BOX OF 6 MINI 50'S CRACKERS,-1,"11/8/2011,9:52",2.49,18223,2011-11-08 09:52:00
0,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-3,"11/8/2011,9:52",4.95,18223,2011-11-08 09:52:00
0,23235,STORAGE TIN VINTAGE LEAF,-1,"11/8/2011,9:52",2.89,18223,2011-11-08 09:52:00
0,23198,PANTRY MAGNETIC  SHOPPING LIST,-3,"11/8/2011,9:56",1.45,15066,2011-11-08 09:56:00
0,20979,36 PENCILS TUBE RED RETROSPOT,-16,"11/8/2011,9:56",1.25,15066,2011-11-08 09:56:00
0,22423,REGENCY CAKESTAND 3 TIER,-1,"11/8/2011,9:56",9.99,15066,2011-11-08 09:56:00
0,23110,PARISIENNE KEY CABINET ,-2,"11/8/2011,9:56",5.75,15066,2011-11-08 09:56:00
0,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,"11/8/2011,9:56",2.95,15066,2011-11-08 09:56:00
0,22960,JAM MAKING SET WITH JARS,-2,"11/8/2011,9:56",4.25,15066,2011-11-08 09:56:00
0,23080,RED METAL BOX TOP SECRET,-1,"11/8/2011,9:56",8.25,15066,2011-11-08 09:56:00
0,23235,STORAGE TIN VINTAGE LEAF,-5,"11/8/2011,9:56",2.89,15066,2011-11-08 09:56:00
0,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,"11/8/2011,9:56",4.95,15066,2011-11-08 09:56:00
0,22424,ENAMEL BREAD BIN CREAM,-2,"11/8/2011,9:56",9.99,15066,2011-11-08 09:56:00
0,22139,RETROSPOT TEA SET CERAMIC 11 PC ,-3,"11/8/2011,9:56",4.95,15066,2011-11-08 09:56:00
0,23084,RABBIT NIGHT LIGHT,-5,"11/8/2011,9:57",2.08,17924,2011-11-08 09:57:00
0,23133,LARGE IVORY HEART WALL ORGANISER,-1,"11/8/2011,11:0",8.25,17289,2011-11-08 11:00:00
0,48138,DOORMAT UNION FLAG,-4,"11/8/2011,11:1",8.25,13587,2011-11-08 11:01:00
0,23284,DOORMAT KEEP CALM AND COME IN,-4,"11/8/2011,11:1",8.25,13587,2011-11-08 11:01:00
0,22320,BIRDS MOBILE VINTAGE DESIGN,-1,"11/8/2011,11:3",5.95,15005,2011-11-08 11:03:00
0,20728,LUNCH BAG CARS BLUE,-1,"11/8/2011,11:3",1.65,15005,2011-11-08 11:03:00
0,22066,LOVE HEART TRINKET POT,-1,"11/8/2011,11:3",0.39,15005,2011-11-08 11:03:00
0,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,-1,"11/8/2011,11:3",1.49,15005,2011-11-08 11:03:00
0,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,"11/8/2011,11:3",4.95,15005,2011-11-08 11:03:00
0,22197,POPCORN HOLDER,-1,"11/8/2011,11:3",0.85,15005,2011-11-08 11:03:00
0,22327,ROUND SNACK BOXES SET OF 4 SKULLS,-1,"11/8/2011,12:0",2.95,16764,2011-11-08 12:00:00
0,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-1,"11/8/2011,12:0",2.95,16764,2011-11-08 12:00:00
0,35970,ZINC FOLKART SLEIGH BELLS,-1,"11/8/2011,12:0",1.69,16764,2011-11-08 12:00:00
0,85099C,JUMBO  BAG BAROQUE BLACK WHITE,-1,"11/8/2011,12:0",2.08,16764,2011-11-08 12:00:00
0,22666,RECIPE BOX PANTRY YELLOW DESIGN,-12,"11/8/2011,12:0",2.95,14948,2011-11-08 12:00:00
575048,84665,water damaged,-15,"11/8/2011,12:1",0.00,0,2011-11-08 12:01:00
0,20727,LUNCH BAG  BLACK SKULL.,-1,"11/8/2011,12:1",1.65,14232,2011-11-08 12:01:00
0,23462,ROCOCO WALL MIRROR WHITE,-2,"11/8/2011,12:2",9.99,14329,2011-11-08 12:02:00
0,84078A,SET/4 WHITE RETRO STORAGE CUBES ,-1,"11/8/2011,12:2",9.99,17736,2011-11-08 12:02:00
0,79321,CHILLI LIGHTS,-1,"11/8/2011,12:2",4.95,16013,2011-11-08 12:02:00
0,22423,REGENCY CAKESTAND 3 TIER,-1,"11/8/2011,12:2",9.99,16013,2011-11-08 12:02:00
0,23494,VINTAGE DOILY DELUXE SEWING KIT ,-1,"11/8/2011,12:3",5.95,12472,2011-11-08 12:03:00
0,22467,GUMBALL COAT RACK,-8,"11/8/2011,12:3",2.55,12472,2011-11-08 12:03:00
0,22212,FOUR HOOK  WHITE LOVEBIRDS,-1,"11/8/2011,12:3",2.10,12472,2011-11-08 12:03:00
0,21669,BLUE STRIPE CERAMIC DRAWER KNOB,-1,"11/8/2011,12:3",1.45,12472,2011-11-08 12:03:00
0,20749,ASSORTED COLOUR MINI CASES,-1,"11/8/2011,12:3",7.95,12472,2011-11-08 12:03:00
0,20712,JUMBO BAG WOODLAND ANIMALS,-2,"11/8/2011,12:3",2.08,12472,2011-11-08 12:03:00
0,23404,HOME SWEET HOME BLACKBOARD,-2,"11/8/2011,12:4",4.95,13924,2011-11-08 12:04:00
0,23227,FILIGREE HEART BUTTERFLY WHITE ,-3,"11/8/2011,12:4",1.25,13924,2011-11-08 12:04:00
0,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,"11/8/2011,12:4",4.95,13924,2011-11-08 12:04:00
0,22990,COTTON APRON PANTRY DESIGN,-2,"11/8/2011,1:28",4.95,14911,2011-11-08 01:28:00
0,22666,RECIPE BOX PANTRY YELLOW DESIGN,-2,"11/8/2011,1:28",2.95,14911,2011-11-08 01:28:00
0,22452,MEASURING TAPE BABUSHKA PINK,-1,"11/8/2011,1:28",2.95,14911,2011-11-08 01:28:00
0,23480,MINI LIGHTS WOODLAND MUSHROOMS,-5,"11/8/2011,1:30",3.75,12483,2011-11-08 01:30:00
0,22633,HAND WARMER UNION JACK,-1,"11/8/2011,1:30",2.10,12483,2011-11-08 01:30:00
0,21843,RED RETROSPOT CAKE STAND,-4,"11/8/2011,1:30",9.99,12613,2011-11-08 01:30:00
0,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,"11/8/2011,1:30",4.95,12613,2011-11-08 01:30:00
0,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-1,"11/8/2011,1:30",4.95,12613,2011-11-08 01:30:00
0,23245,SET OF 3 REGENCY CAKE TINS,-2,"11/8/2011,1:30",4.95,12613,2011-11-08 01:30:00
0,79191C,RETRO PLASTIC ELEPHANT TRAY,-12,"11/8/2011,1:30",0.85,12613,2011-11-08 01:30:00
0,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,-1,"11/8/2011,1:30",2.55,12613,2011-11-08 01:30:00
0,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,-3,"11/8/2011,1:30",2.95,12613,2011-11-08 01:30:00
0,22978,PANTRY ROLLING PIN,-6,"11/8/2011,1:30",3.75,12613,2011-11-08 01:30:00
0,22558,CLOTHES PEGS RETROSPOT PACK 24 ,-6,"11/8/2011,1:30",1.65,12613,2011-11-08 01:30:00
0,22492,MINI PAINT SET VINTAGE ,-12,"11/8/2011,1:30",0.65,12613,2011-11-08 01:30:00
0,21591,COSY HOUR CIGAR BOX MATCHES ,-30,"11/8/2011,3:36",1.25,17183,2011-11-08 03:36:00
0,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,-3,"11/8/2011,4:05",0.65,12471,2011-11-08 04:05:00
0,23347,I LOVE LONDON BEAKER,-12,"11/8/2011,4:05",1.25,12471,2011-11-08 04:05:00
0,23291,DOLLY GIRL CHILDRENS CUP,-1,"11/8/2011,4:05",1.25,12471,2011-11-08 04:05:00
0,23289,DOLLY GIRL CHILDRENS BOWL,-1,"11/8/2011,4:05",1.25,12471,2011-11-08 04:05:00
0,23245,SET OF 3 REGENCY CAKE TINS,-6,"11/8/2011,4:05",4.15,12471,2011-11-08 04:05:00
0,23240,SET OF 4 KNICK KNACK TINS DOILY ,-3,"11/8/2011,4:05",4.15,12471,2011-11-08 04:05:00
0,23198,PANTRY MAGNETIC  SHOPPING LIST,-9,"11/8/2011,4:05",1.45,12471,2011-11-08 04:05:00
0,22947,WOODEN ADVENT CALENDAR RED,-1,"11/8/2011,4:15",9.99,0,2011-11-08 04:15:00
0,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,"11/8/2011,4:17",2.95,13709,2011-11-08 04:17:00
0,90176A,CLASSIC DIAMANTE NECKLACE JET,-1,"11/8/2011,4:17",7.50,13709,2011-11-08 04:17:00
0,90176D,DIAMANTE NECKLACE PURPLE,-1,"11/8/2011,4:17",7.50,13709,2011-11-08 04:17:00
0,22892,SET OF SALT AND PEPPER TOADSTOOLS,-12,"11/8/2011,4:18",1.25,16602,2011-11-08 04:18:00
0,71459,HANGING JAM JAR T-LIGHT HOLDERS,-3,"11/8/2011,4:18",0.85,16602,2011-11-08 04:18:00
0,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-4,"11/8/2011,4:18",3.95,16602,2011-11-08 04:18:00
0,85066,CREAM SWEETHEART MINI CHEST,-2,"11/8/2011,4:19",9.99,16379,2011-11-08 04:19:00
0,22191,IVORY DINER WALL CLOCK,-1,"11/8/2011,4:20",8.50,15251,2011-11-08 04:20:00
0,23462,ROCOCO WALL MIRROR WHITE,-3,"11/8/2011,4:21",9.99,15513,2011-11-08 04:21:00
0,23170,REGENCY TEA PLATE ROSES ,-12,"11/8/2011,4:21",1.65,15513,2011-11-08 04:21:00
0,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,-3,"11/8/2011,4:21",2.55,15513,2011-11-08 04:21:00
0,23247,BISCUIT TIN 50'S CHRISTMAS,-1,"11/8/2011,4:23",2.89,14911,2011-11-08 04:23:00
0,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-2,"11/8/2011,4:23",3.95,14911,2011-11-08 04:23:00
0,23301,GARDENERS KNEELING PAD KEEP CALM ,-2,"11/8/2011,4:23",1.65,14911,2011-11-08 04:23:00
0,22960,JAM MAKING SET WITH JARS,-5,"11/8/2011,4:25",4.25,15271,2011-11-08 04:25:00
0,23355,HOT WATER BOTTLE KEEP CALM,-1,"11/8/2011,5:49",4.95,18164,2011-11-08 05:49:00
0,22960,JAM MAKING SET WITH JARS,-3,"11/8/2011,5:53",4.25,16790,2011-11-08 05:53:00
0,23494,VINTAGE DOILY DELUXE SEWING KIT ,-1,"11/8/2011,5:54",5.95,15275,2011-11-08 05:54:00
0,21313,GLASS HEART T-LIGHT HOLDER ,-5,"11/8/2011,5:56",0.85,14156,2011-11-08 05:56:00
0,22973,CHILDREN'S CIRCUS PARADE MUG,-1,"11/9/2011,11:3",1.65,12472,2011-11-09 11:03:00
0,85099C,JUMBO  BAG BAROQUE BLACK WHITE,-100,"11/9/2011,11:4",1.79,17511,2011-11-09 11:04:00
0,85099B,JUMBO BAG RED RETROSPOT,-100,"11/9/2011,11:4",1.79,17511,2011-11-09 11:04:00
0,23582,VINTAGE DOILY JUMBO BAG RED ,-100,"11/9/2011,11:4",1.79,17511,2011-11-09 11:04:00
0,23581,JUMBO BAG PAISLEY PARK,-100,"11/9/2011,11:4",1.79,17511,2011-11-09 11:04:00
0,23344,JUMBO BAG 50'S CHRISTMAS ,-100,"11/9/2011,11:4",1.79,17511,2011-11-09 11:04:00
0,23343,JUMBO BAG VINTAGE CHRISTMAS ,-100,"11/9/2011,11:4",1.79,17511,2011-11-09 11:04:00
0,23203,JUMBO BAG VINTAGE DOILY ,-100,"11/9/2011,11:4",1.79,17511,2011-11-09 11:04:00
0,23202,JUMBO BAG VINTAGE LEAF,-100,"11/9/2011,11:4",1.79,17511,2011-11-09 11:04:00
0,23199,JUMBO BAG APPLES,-100,"11/9/2011,11:4",1.79,17511,2011-11-09 11:04:00
0,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,-100,"11/9/2011,11:4",1.79,17511,2011-11-09 11:04:00
0,22386,JUMBO BAG PINK POLKADOT,-100,"11/9/2011,11:4",1.79,17511,2011-11-09 11:04:00
0,22385,JUMBO BAG SPACEBOY DESIGN,-100,"11/9/2011,11:4",1.79,17511,2011-11-09 11:04:00
0,21931,JUMBO STORAGE BAG SUKI,-100,"11/9/2011,11:4",1.79,17511,2011-11-09 11:04:00
0,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,-100,"11/9/2011,11:4",1.79,17511,2011-11-09 11:04:00
0,37449,CERAMIC CAKE STAND + HANGING CAKES,-1,"11/9/2011,11:5",9.95,13623,2011-11-09 11:05:00
0,11001,ASSTD DESIGN RACING CAR PEN,-1,"11/9/2011,11:5",1.69,13623,2011-11-09 11:05:00
575287,84508A,check,-39,"11/9/2011,12:1",0.00,0,2011-11-09 12:01:00
0,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-2,"11/9/2011,1:47",7.95,14911,2011-11-09 01:47:00
0,22992,REVOLVER WOODEN RULER ,-276,"11/9/2011,2:36",1.65,12931,2011-11-09 02:36:00
0,22991,GIRAFFE WOODEN RULER,-288,"11/9/2011,2:36",1.65,12931,2011-11-09 02:36:00
0,23099,FRENCH CARRIAGE LANTERN,-1,"11/9/2011,3:19",6.65,15916,2011-11-09 03:19:00
0,22784,LANTERN CREAM GAZEBO ,-1,"11/9/2011,3:19",4.95,15916,2011-11-09 03:19:00
0,22119,PEACE WOODEN BLOCK LETTERS,-1,"11/9/2011,3:19",6.95,15916,2011-11-09 03:19:00
575386,20977,,-16,"11/9/2011,3:22",0.00,0,2011-11-09 03:22:00
575503,35933,,-2,"11/10/2011,10:",0.00,0,2011-11-10 10:00:00
0,22382,LUNCH BAG SPACEBOY DESIGN ,-1,"11/10/2011,10:",1.65,14456,2011-11-10 10:00:00
0,22960,JAM MAKING SET WITH JARS,-4,"11/10/2011,11:",4.25,12544,2011-11-10 11:00:00
0,21155,RED RETROSPOT PEG BAG,-1,"11/10/2011,11:",2.55,14606,2011-11-10 11:00:00
0,23110,PARISIENNE KEY CABINET ,-2,"11/10/2011,11:",5.75,14401,2011-11-10 11:00:00
0,22630,DOLLY GIRL LUNCH BOX,-1,"11/10/2011,11:",1.95,17528,2011-11-10 11:00:00
0,21754,HOME BUILDING BLOCK WORD,-1,"11/10/2011,11:",6.25,17528,2011-11-10 11:00:00
0,23485,BOTANICAL GARDENS WALL CLOCK ,-1,"11/10/2011,11:",9.99,17528,2011-11-10 11:00:00
0,23252,VINTAGE RED ENAMEL TRIM JUG ,-1,"11/10/2011,11:",3.75,16705,2011-11-10 11:00:00
0,21535,RED RETROSPOT SMALL MILK JUG,-1,"11/10/2011,11:",2.55,16705,2011-11-10 11:00:00
0,23494,VINTAGE DOILY DELUXE SEWING KIT ,-3,"11/10/2011,11:",5.95,17652,2011-11-10 11:00:00
0,23322,LARGE WHITE HEART OF WICKER,-3,"11/10/2011,11:",2.95,15597,2011-11-10 11:00:00
0,22568,FELTCRAFT CUSHION OWL,-2,"11/10/2011,11:",3.75,15358,2011-11-10 11:00:00
0,23487,SWEET HEART CAKE CARRIER,-1,"11/10/2011,11:",9.95,13599,2011-11-10 11:00:00
0,21259,VICTORIAN SEWING BOX SMALL ,-1,"11/10/2011,11:",5.95,15839,2011-11-10 11:00:00
0,22178,VICTORIAN GLASS HANGING T-LIGHT,-6,"11/10/2011,12:",1.65,14064,2011-11-10 12:00:00
0,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,-6,"11/10/2011,12:",1.04,15785,2011-11-10 12:00:00
0,22197,POPCORN HOLDER,-10,"11/10/2011,12:",0.72,15785,2011-11-10 12:00:00
0,22080,RIBBON REEL POLKADOTS ,-10,"11/10/2011,12:",1.65,12619,2011-11-10 12:00:00
0,22079,RIBBON REEL HEARTS DESIGN ,-10,"11/10/2011,12:",1.65,12619,2011-11-10 12:00:00
0,35970,ZINC FOLKART SLEIGH BELLS,-11,"11/10/2011,12:",1.49,16133,2011-11-10 12:00:00
0,23250,VINTAGE RED TRIM ENAMEL BOWL ,-2,"11/10/2011,12:",1.25,16133,2011-11-10 12:00:00
0,23240,SET OF 4 KNICK KNACK TINS DOILY ,-2,"11/10/2011,12:",4.15,16133,2011-11-10 12:00:00
0,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,-3,"11/10/2011,12:",3.75,16133,2011-11-10 12:00:00
0,22139,RETROSPOT TEA SET CERAMIC 11 PC ,-3,"11/10/2011,12:",4.25,16133,2011-11-10 12:00:00
575613,23118,check,-6,"11/10/2011,12:",0.00,0,2011-11-10 12:00:00
575614,22121,check,-10,"11/10/2011,12:",0.00,0,2011-11-10 12:00:00
575615,82582,??,-130,"11/10/2011,12:",0.00,0,2011-11-10 12:00:00
0,23469,CARD HOLDER LOVE BIRD SMALL,-2,"11/10/2011,12:",4.15,15805,2011-11-10 12:00:00
0,23470,CARD HOLDER LOVE BIRD LARGE ,-4,"11/10/2011,12:",5.39,15805,2011-11-10 12:00:00
575617,21014,check,-90,"11/10/2011,12:",0.00,0,2011-11-10 12:00:00
575625,35972,check,-3,"11/10/2011,1:2",0.00,0,2011-11-10 01:02:00
0,23581,JUMBO BAG PAISLEY PARK,-1,"11/10/2011,1:2",2.08,17651,2011-11-10 01:02:00
0,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,"11/10/2011,1:2",4.95,17651,2011-11-10 01:02:00
0,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,-2,"11/10/2011,1:3",4.25,15830,2011-11-10 01:03:00
0,23355,HOT WATER BOTTLE KEEP CALM,-4,"11/10/2011,1:3",4.95,15830,2011-11-10 01:03:00
0,21877,HOME SWEET HOME MUG,-18,"11/10/2011,2:0",1.45,15814,2011-11-10 02:00:00
0,23085,ANTIQUE SILVER BAUBLE LAMP  ,-2,"11/10/2011,2:2",8.25,16523,2011-11-10 02:02:00
0,22726,ALARM CLOCK BAKELIKE GREEN,-1,"11/10/2011,2:2",3.75,14194,2011-11-10 02:02:00
0,22624,IVORY KITCHEN SCALES,-1,"11/10/2011,2:2",8.50,17653,2011-11-10 02:02:00
0,22617,BAKING SET SPACEBOY DESIGN,-1,"11/10/2011,2:2",4.95,17653,2011-11-10 02:02:00
0,22139,RETROSPOT TEA SET CERAMIC 11 PC ,-1,"11/10/2011,2:2",4.95,17653,2011-11-10 02:02:00
0,21754,HOME BUILDING BLOCK WORD,-1,"11/10/2011,2:2",6.25,17653,2011-11-10 02:02:00
0,23348,CHILDRENS TOY COOKING UTENSIL SET,-1,"11/10/2011,2:2",2.08,17653,2011-11-10 02:02:00
0,23329,DECORATIVE WICKER HEART LARGE,-3,"11/10/2011,2:2",1.65,17653,2011-11-10 02:02:00
0,85034A,3 GARDENIA MORRIS BOXED CANDLES,-3,"11/10/2011,2:2",1.25,13988,2011-11-10 02:02:00
0,23470,CARD HOLDER LOVE BIRD LARGE ,-2,"11/10/2011,2:2",6.25,13988,2011-11-10 02:02:00
0,22306,SILVER MUG BONE CHINA TREE OF LIFE,-1,"11/10/2011,2:2",1.06,13988,2011-11-10 02:02:00
0,22727,ALARM CLOCK BAKELIKE RED ,-1,"11/10/2011,2:4",3.75,13767,2011-11-10 02:04:00
0,22423,REGENCY CAKESTAND 3 TIER,-5,"11/10/2011,2:4",9.99,13767,2011-11-10 02:04:00
0,21136,PAINTED METAL PEARS ASSORTED,-1,"11/10/2011,2:5",1.69,13769,2011-11-10 02:05:00
0,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,"11/10/2011,2:5",4.95,12952,2011-11-10 02:05:00
0,23113,PANTRY CHOPPING BOARD,-1,"11/10/2011,2:5",4.95,17442,2011-11-10 02:05:00
0,75049L,LARGE CIRCULAR MIRROR MOBILE,-2,"11/10/2011,2:5",1.25,18092,2011-11-10 02:05:00
0,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,-1,"11/10/2011,2:5",2.10,14032,2011-11-10 02:05:00
0,23462,ROCOCO WALL MIRROR WHITE,-1,"11/10/2011,3:0",9.99,12417,2011-11-10 03:00:00
0,15044D,RED PAPER PARASOL,-1,"11/10/2011,3:0",2.55,13081,2011-11-10 03:00:00
0,23565,EGG CUP MILKMAID HELGA ,-4,"11/10/2011,3:0",1.25,13098,2011-11-10 03:00:00
0,23165,LARGE CERAMIC TOP STORAGE JAR,-2,"11/10/2011,3:0",1.65,13098,2011-11-10 03:00:00
0,35971,ROSE FOLKART HEART DECORATIONS,-16,"11/10/2011,3:2",1.25,16863,2011-11-10 03:02:00
575704,21843,smashed,-63,"11/10/2011,5:0",0.00,0,2011-11-10 05:00:00
575714,85125,check,-64,"11/10/2011,5:5",0.00,0,2011-11-10 05:05:00
