CustomerID,ItemPurchased,ItemVariety,Revenue,TotalVisit,ItemPerVisit,RevenuePerVisit
14950,135,19,361.25,2,67.50,180.63
14951,311,20,303.41,1,311.00,303.41
14952,3295,119,7872.91,12,274.58,656.08
14953,225,54,289.82,1,225.00,289.82
14954,127,75,305.21,1,127.00,305.21
14957,34,12,58.49,1,34.00,58.49
14958,129,33,451.04,3,43.00,150.35
14959,491,37,684.97,5,98.20,136.99
14960,221,23,221.27,2,110.50,110.63
14961,3692,193,6939.62,10,369.20,693.96
14962,44,5,126.70,1,44.00,126.70
14963,1176,149,1487.80,5,235.20,297.56
14964,143,13,203.45,1,143.00,203.45
14965,365,80,583.94,2,182.50,291.97
14966,187,35,191.32,1,187.00,191.32
14967,140,6,463.80,1,140.00,463.80
14968,127,37,147.59,1,127.00,147.59
14970,250,24,1592.06,4,62.50,398.02
14971,644,144,1100.13,3,214.67,366.71
14972,28,18,109.25,1,28.00,109.25
14973,369,29,598.89,3,123.00,199.63
14974,44,17,114.39,1,44.00,114.39
14975,380,11,279.94,1,380.00,279.94
14976,230,47,739.33,8,28.75,92.42
14978,525,136,1918.46,5,105.00,383.69
14981,97,8,102.12,1,97.00,102.12
14984,60,37,205.49,2,30.00,102.74
14985,260,78,296.75,2,130.00,148.37
14987,128,2,326.40,2,64.00,163.20
14988,141,40,331.78,1,141.00,331.78
14995,103,53,232.57,2,51.50,116.29
14997,1102,25,540.98,4,275.50,135.25
14998,270,70,423.27,2,135.00,211.63
15000,218,76,490.52,1,218.00,490.52
15002,862,93,1636.24,4,215.50,409.06
15004,630,154,1194.90,1,630.00,1194.90
15005,4204,368,6142.57,29,144.97,211.81
15006,302,121,502.09,1,302.00,502.09
15007,69,12,156.91,1,69.00,156.91
15009,642,148,1249.85,3,214.00,416.62
15010,184,20,306.18,1,184.00,306.18
15012,231,110,417.52,2,115.50,208.76
15014,151,29,260.17,2,75.50,130.08
15016,76,20,167.28,1,76.00,167.28
15017,63,20,125.58,1,63.00,125.58
15018,188,30,416.97,4,47.00,104.24
15019,159,64,266.00,1,159.00,266.00
15021,829,287,1864.25,10,82.90,186.43
15022,543,96,875.08,4,135.75,218.77
15023,2863,347,6404.42,12,238.58,533.70
15024,920,105,1655.81,10,92.00,165.58
15025,189,66,375.05,1,189.00,375.05
15026,285,57,469.00,3,95.00,156.33
15027,563,30,1017.19,5,112.60,203.44
15028,459,35,627.13,4,114.75,156.78
15030,372,7,518.28,2,186.00,259.14
15031,401,74,649.94,4,100.25,162.48
15032,2668,29,4464.10,4,667.00,1116.02
15033,1692,315,2529.39,11,153.82,229.94
15034,2411,299,4219.62,9,267.89,468.85
15035,245,26,252.73,1,245.00,252.73
15036,327,107,462.79,3,109.00,154.26
15038,187,105,659.25,7,26.71,94.18
15039,9191,408,19553.88,48,191.48,407.37
15041,104,66,178.39,1,104.00,178.39
15042,30,5,133.17,1,30.00,133.17
15043,300,3,537.00,1,300.00,537.00
15044,2786,233,7534.22,18,154.78,418.57
15045,106,11,612.54,3,35.33,204.18
15046,3307,147,5015.52,16,206.69,313.47
15047,222,22,343.62,1,222.00,343.62
15048,183,86,380.57,5,36.60,76.11
15049,63,3,121.17,1,63.00,121.17
15050,1184,68,1727.17,4,296.00,431.79
15051,1011,130,1391.61,3,337.00,463.87
15052,82,27,155.86,1,82.00,155.86
15053,986,49,697.79,3,328.67,232.60
15054,198,105,302.10,2,99.00,151.05
15057,668,25,1400.22,2,334.00,700.11
15058,1069,199,2089.63,11,97.18,189.97
15059,602,161,1299.42,10,60.20,129.94
15060,263,81,297.57,4,65.75,74.39
15061,28590,71,52994.18,49,583.47,1081.51
15062,763,47,987.86,4,190.75,246.96
15063,56,5,269.92,1,56.00,269.92
15065,1355,148,2777.44,5,271.00,555.49
15066,279,42,752.31,2,139.50,376.16
15067,954,82,1685.16,3,318.00,561.72
15068,364,96,542.88,2,182.00,271.44
15069,520,70,1097.30,1,520.00,1097.30
15070,36,1,106.20,1,36.00,106.20
15071,269,25,982.07,2,134.50,491.03
15073,277,31,612.43,4,69.25,153.11
15074,455,41,748.87,1,455.00,748.87
15075,447,27,763.05,1,447.00,763.05
15076,571,49,852.97,1,571.00,852.97
15078,5069,98,9602.03,33,153.61,290.97
15079,388,47,801.78,5,77.60,160.36
15081,188,26,470.77,6,31.33,78.46
15083,38,5,82.68,1,38.00,82.68
15087,470,15,306.94,1,470.00,306.94
15088,457,53,1059.74,3,152.33,353.25
15089,1359,139,2343.68,6,226.50,390.61
15090,208,23,381.32,1,208.00,381.32
15091,343,30,476.96,2,171.50,238.48
15092,135,23,446.77,2,67.50,223.38
15093,3733,52,4388.06,7,533.29,626.87
15095,1077,30,1362.19,5,215.40,272.44
15096,120,11,216.88,1,120.00,216.88
15097,170,25,248.08,1,170.00,248.08
15098,60,2,599.40,4,15.00,149.85
15099,343,23,410.48,1,343.00,410.48
15100,58,1,579.42,4,14.50,144.86
15101,239,8,310.03,3,79.67,103.34
15103,329,35,613.34,2,164.50,306.67
15104,635,66,922.50,3,211.67,307.50
15105,1211,90,2298.93,7,173.00,328.42
15106,1144,90,1395.25,6,190.67,232.54
15107,162,13,242.29,7,23.14,34.61
15108,497,50,1215.49,5,99.40,243.10
15109,127,28,439.63,2,63.50,219.82
15110,240,17,790.49,5,48.00,158.10
15111,710,70,1562.46,3,236.67,520.82
15113,2362,77,3439.41,4,590.50,859.85
15114,3096,136,2760.56,10,309.60,276.06
15115,157,21,326.79,1,157.00,326.79
15116,648,37,1347.95,4,162.00,336.99
15117,1947,63,1543.47,6,324.50,257.25
15118,1440,1,244.80,1,1440.00,244.80
15119,88,14,219.76,1,88.00,219.76
15120,292,21,307.90,2,146.00,153.95
15121,199,28,436.05,2,99.50,218.03
15122,788,65,1609.62,4,197.00,402.40
15123,1195,93,2185.51,2,597.50,1092.75
15124,233,14,184.19,2,116.50,92.10
15125,5991,102,10971.21,16,374.44,685.70
15127,251,16,406.53,1,251.00,406.53
15128,1326,76,1414.02,5,265.20,282.80
15129,1794,54,3426.89,11,163.09,311.54
15130,197,22,330.11,1,197.00,330.11
15132,679,49,977.93,5,135.80,195.59
15133,680,27,982.42,3,226.67,327.47
15134,887,44,1387.99,8,110.88,173.50
15135,41,9,127.15,2,20.50,63.57
15136,775,61,1282.45,5,155.00,256.49
15139,208,13,178.96,2,104.00,89.48
15140,1567,74,2338.32,8,195.88,292.29
15142,365,26,498.74,1,365.00,498.74
15143,150,14,259.45,1,150.00,259.45
15144,3026,132,6530.04,18,168.11,362.78
15145,756,54,1172.53,4,189.00,293.13
15146,1459,90,1313.25,3,486.33,437.75
15147,363,28,589.93,2,181.50,294.96
15148,187,20,301.29,1,187.00,301.29
15149,128,23,518.04,1,128.00,518.04
15150,3633,282,5235.27,11,330.27,475.93
15152,2694,196,4621.52,14,192.43,330.11
15153,198,22,319.78,1,198.00,319.78
15154,97,66,232.49,2,48.50,116.24
15156,597,51,933.81,3,199.00,311.27
15157,2242,126,1794.84,4,560.50,448.71
15158,198,7,401.40,1,198.00,401.40
15159,11394,363,18010.90,31,367.55,581.00
15160,84,4,158.16,1,84.00,158.16
15163,186,29,304.47,2,93.00,152.23
15164,360,79,835.33,3,120.00,278.44
15165,160,27,473.27,1,160.00,473.27
15167,67,39,163.00,1,67.00,163.00
15168,52,5,106.56,1,52.00,106.56
15171,190,5,1034.50,2,95.00,517.25
15172,1611,106,1619.04,5,322.20,323.81
15174,145,11,135.75,1,145.00,135.75
15175,454,23,224.14,1,454.00,224.14
15178,30,3,40.50,1,30.00,40.50
15179,1907,91,2186.20,6,317.83,364.37
15180,36,6,87.50,1,36.00,87.50
15181,542,13,680.28,4,135.50,170.07
15182,253,24,622.85,2,126.50,311.42
15184,223,59,390.45,2,111.50,195.23
15185,666,21,250.70,1,666.00,250.70
15186,215,17,405.89,2,107.50,202.95
15187,1869,61,4482.91,17,109.94,263.70
15189,6035,80,15458.32,42,143.69,368.06
15192,918,36,1044.32,3,306.00,348.11
15193,144,19,491.04,1,144.00,491.04
15194,5648,209,7432.41,16,353.00,464.53
15195,1404,1,3861.00,1,1404.00,3861.00
15197,453,30,650.92,4,113.25,162.73
15198,120,10,193.64,2,60.00,96.82
15199,396,5,1268.70,4,99.00,317.17
15201,962,38,927.84,6,160.33,154.64
15203,1753,82,1827.80,6,292.17,304.63
15204,258,9,316.58,1,258.00,316.58
15205,377,38,615.03,3,125.67,205.01
15206,162,3,420.30,4,40.50,105.07
15208,314,25,853.70,6,52.33,142.28
15210,228,20,265.26,1,228.00,265.26
15211,240,52,857.58,2,120.00,428.79
15212,33,5,88.95,2,16.50,44.47
15213,270,22,325.05,3,90.00,108.35
15214,1254,109,1650.90,8,156.75,206.36
15215,211,35,602.63,4,52.75,150.66
15216,28,2,96.60,1,28.00,96.60
15218,3329,77,5751.37,11,302.64,522.85
15219,45,9,282.67,1,45.00,282.67
15220,1377,110,1753.90,7,196.71,250.56
15221,25,9,151.18,2,12.50,75.59
15222,440,5,585.00,1,440.00,585.00
15223,98,14,439.54,3,32.67,146.51
15224,150,13,310.48,3,50.00,103.49
15225,226,23,409.40,1,226.00,409.40
15226,71,8,148.89,1,71.00,148.89
15227,750,43,1142.76,5,150.00,228.55
15228,2252,110,3322.64,5,450.40,664.53
15230,351,23,429.60,2,175.50,214.80
15232,686,26,612.06,2,343.00,306.03
15234,196,14,197.00,1,196.00,197.00
15235,1324,132,2233.59,12,110.33,186.13
15236,269,15,321.05,1,269.00,321.05
15237,1071,94,1405.36,4,267.75,351.34
15238,689,49,941.53,4,172.25,235.38
15239,591,48,764.34,3,197.00,254.78
15240,1361,61,1680.89,6,226.83,280.15
15241,1815,82,1733.58,9,201.67,192.62
15243,185,22,316.68,1,185.00,316.68
15244,405,31,631.57,2,202.50,315.79
15245,1784,55,2515.84,3,594.67,838.61
15246,247,32,511.39,2,123.50,255.70
15247,160,6,356.00,1,160.00,356.00
15249,3557,211,6642.40,14,254.07,474.46
15251,6084,97,10091.97,12,507.00,841.00
15252,522,44,740.78,2,261.00,370.39
15253,864,52,915.30,6,144.00,152.55
15254,275,18,300.36,1,275.00,300.36
15255,489,47,885.33,1,489.00,885.33
15256,55,6,98.45,1,55.00,98.45
15257,45,7,129.95,2,22.50,64.98
15258,142,32,600.08,2,71.00,300.04
15260,861,62,1758.81,8,107.63,219.85
15261,270,19,254.82,1,270.00,254.82
15262,73,10,178.95,1,73.00,178.95
15263,89,12,156.51,1,89.00,156.51
15264,265,23,393.74,1,265.00,393.74
15265,612,76,1477.08,2,306.00,738.54
15266,18,6,119.30,1,18.00,119.30
15267,944,8,1717.36,5,188.80,343.47
15269,26,2,138.78,1,26.00,138.78
15270,1459,22,2019.06,8,182.38,252.38
15271,1257,184,2439.68,16,78.56,152.48
15272,310,63,710.90,2,155.00,355.45
15274,619,44,716.57,2,309.50,358.29
15275,497,41,608.23,2,248.50,304.11
15276,64,49,135.31,1,64.00,135.31
15277,205,12,255.90,1,205.00,255.90
15279,185,21,267.45,2,92.50,133.73
15280,154,16,113.12,1,154.00,113.12
15281,1193,122,2215.67,10,119.30,221.57
15286,55,3,240.55,1,55.00,240.55
15287,432,17,485.24,3,144.00,161.75
15288,775,80,2289.96,5,155.00,457.99
15289,996,43,935.10,4,249.00,233.78
15290,4431,93,7702.00,19,233.21,405.37
15291,2074,63,4532.30,16,129.63,283.27
15292,56,24,170.02,1,56.00,170.02
15296,1757,137,3583.91,7,251.00,511.99
15297,290,30,635.04,4,72.50,158.76
15298,2752,115,3774.10,13,211.69,290.32
15299,2940,9,3881.02,8,367.50,485.13
15300,292,28,491.42,1,292.00,491.42
15301,2768,167,4996.68,13,212.92,384.36
15303,248,31,559.34,1,248.00,559.34
15304,100,8,588.14,9,11.11,65.35
15306,810,57,1174.35,3,270.00,391.45
15307,37,12,202.79,1,37.00,202.79
15308,173,19,296.75,2,86.50,148.38
15311,37720,571,59364.14,92,410.00,645.26
15312,513,42,921.10,5,102.60,184.22
15313,25,1,52.00,1,25.00,52.00
15314,313,24,327.97,1,313.00,327.97
15315,838,35,551.54,3,279.33,183.85
15316,100,1,165.00,1,100.00,165.00
15318,642,33,312.62,1,642.00,312.62
15319,175,16,198.98,1,175.00,198.98
15320,326,36,267.13,1,326.00,267.13
15321,1163,83,2624.97,4,290.75,656.24
15322,365,42,599.05,2,182.50,299.52
15325,232,47,162.29,1,232.00,162.29
15326,386,29,311.71,1,386.00,311.71
15327,116,10,194.95,1,116.00,194.95
15329,476,52,983.42,4,119.00,245.86
15330,1312,10,714.96,2,656.00,357.48
15332,652,29,1661.06,4,163.00,415.27
15333,344,16,1028.56,1,344.00,1028.56
15334,274,67,351.67,3,91.33,117.22
15335,80,34,173.97,1,80.00,173.97
15339,414,79,560.33,3,138.00,186.78
15341,812,17,2020.52,1,812.00,2020.52
15342,276,24,386.80,2,138.00,193.40
15343,84,21,348.44,1,84.00,348.44
15344,106,21,443.46,4,26.50,110.87
15345,78,20,334.30,2,39.00,167.15
15346,144,17,252.42,1,144.00,252.42
15347,130,5,201.60,1,130.00,201.60
15348,84,9,158.04,1,84.00,158.04
15349,327,65,471.30,2,163.50,235.65
15350,51,5,115.65,1,51.00,115.65
15351,732,160,1857.18,8,91.50,232.15
15353,343,59,744.74,2,171.50,372.37
15355,45,9,277.05,2,22.50,138.53
15356,1673,215,2766.50,10,167.30,276.65
15358,6927,292,8212.72,23,301.17,357.07
15360,223,13,427.93,1,223.00,427.93
15361,336,7,418.92,1,336.00,418.92
15363,143,16,318.05,2,71.50,159.03
15364,493,29,913.19,2,246.50,456.60
15365,758,66,1535.26,8,94.75,191.91
15366,621,37,596.03,2,310.50,298.02
15367,1055,92,1862.17,5,211.00,372.43
15368,230,4,446.94,1,230.00,446.94
15369,-1,1,-9.99,1,-1.00,-9.99
15370,828,65,2211.23,8,103.50,276.40
15372,2924,27,2007.40,1,2924.00,2007.40
15373,476,74,2101.38,13,36.62,161.64
15374,126,3,168.00,1,126.00,168.00
15376,619,100,1213.12,3,206.33,404.37
15379,2293,145,3612.57,8,286.63,451.57
15380,374,22,1682.36,6,62.33,280.39
15381,171,8,372.21,2,85.50,186.11
15382,4003,193,5888.98,7,571.86,841.28
15384,593,35,635.76,3,197.67,211.92
15385,161,12,316.88,1,161.00,316.88
15386,446,31,394.14,1,446.00,394.14
15388,88,10,140.54,1,88.00,140.54
15389,400,1,500.00,1,400.00,500.00
15392,1265,74,1508.77,5,253.00,301.75
15393,150,10,231.86,2,75.00,115.93
15394,910,54,2149.94,4,227.50,537.49
15395,17,7,107.45,1,17.00,107.45
15396,122,14,288.18,1,122.00,288.18
15397,20,6,94.00,1,20.00,94.00
15398,767,60,1334.11,3,255.67,444.70
15399,611,45,815.77,3,203.67,271.92
15400,360,10,666.70,6,60.00,111.12
15402,694,35,626.77,2,347.00,313.38
15405,193,8,349.10,1,193.00,349.10
15406,236,51,426.61,3,78.67,142.20
15407,558,142,858.44,4,139.50,214.61
15408,106,34,246.54,1,106.00,246.54
15410,1200,48,3379.68,8,150.00,422.46
15411,528,86,1335.34,5,105.60,267.07
15412,108,10,190.53,1,108.00,190.53
15414,443,37,769.89,3,147.67,256.63
15415,575,46,572.81,1,575.00,572.81
15416,2089,165,3896.01,5,417.80,779.20
15417,284,28,508.80,1,284.00,508.80
15419,230,8,135.86,1,230.00,135.86
15421,500,40,950.36,4,125.00,237.59
15422,38,6,97.70,2,19.00,48.85
15423,101,2,43.50,1,101.00,43.50
15424,554,17,383.34,2,277.00,191.67
15426,663,222,1401.84,6,110.50,233.64
15427,1013,233,1468.08,3,337.67,489.36
15428,102,6,93.78,1,102.00,93.78
15429,369,77,362.39,3,123.00,120.80
15432,65,10,171.19,1,65.00,171.19
15433,399,40,417.87,3,133.00,139.29
15434,638,40,997.48,6,106.33,166.25
15435,54,29,145.82,1,54.00,145.82
15436,613,243,1121.57,3,204.33,373.86
15437,79,44,200.16,1,79.00,200.16
15438,59,25,155.62,1,59.00,155.62
15440,197,50,383.68,3,65.67,127.89
15442,120,2,594.00,1,120.00,594.00
15443,1660,237,3163.85,8,207.50,395.48
15444,764,191,1415.50,2,382.00,707.75
15445,58,5,107.98,1,58.00,107.98
15447,85,9,149.65,1,85.00,149.65
15448,232,28,484.72,1,232.00,484.72
15449,810,47,971.22,4,202.50,242.81
15450,376,30,424.82,1,376.00,424.82
15452,283,47,531.01,3,94.33,177.00
15453,845,169,1377.89,7,120.71,196.84
15454,86,23,177.18,1,86.00,177.18
15456,660,48,441.70,3,220.00,147.23
15457,132,56,237.07,1,132.00,237.07
15458,156,7,161.64,1,156.00,161.64
15460,109,53,214.00,1,109.00,214.00
15462,172,9,234.60,3,57.33,78.20
15463,106,7,126.14,1,106.00,126.14
15464,350,155,925.37,1,350.00,925.37
15465,1217,43,6602.90,19,64.05,347.52
15466,246,56,334.53,1,246.00,334.53
15467,306,41,496.92,4,76.50,124.23
15468,150,25,437.64,3,50.00,145.88
15469,150,24,451.30,3,50.00,150.43
15471,266,67,469.48,1,266.00,469.48
15472,251,76,371.56,1,251.00,371.56
15473,552,4,1465.20,8,69.00,183.15
15475,319,29,446.27,1,319.00,446.27
15478,585,34,1431.38,2,292.50,715.69
15480,303,45,874.26,1,303.00,874.26
15482,2998,46,6479.34,13,230.62,498.41
15483,295,74,233.81,4,73.75,58.45
15484,3136,135,3547.67,5,627.20,709.53
15485,1306,59,2575.00,3,435.33,858.33
15488,73,2,86.31,1,73.00,86.31
15489,593,47,1087.27,4,148.25,271.82
15491,1624,108,2992.51,7,232.00,427.50
15492,483,32,649.42,2,241.50,324.71
15493,555,177,1916.45,6,92.50,319.41
15494,1148,120,1292.80,2,574.00,646.40
15497,622,13,1244.34,3,207.33,414.78
15498,6084,362,13013.72,28,217.29,464.78
15500,572,64,1067.60,4,143.00,266.90
15502,3823,164,5465.14,13,294.08,420.40
15503,74,66,147.09,1,74.00,147.09
15504,33,13,52.83,1,33.00,52.83
15505,2348,90,3497.14,6,391.33,582.86
15506,848,121,979.26,3,282.67,326.42
15507,162,41,486.84,1,162.00,486.84
15508,440,78,978.19,6,73.33,163.03
15510,2,1,19.98,1,2.00,19.98
15511,271,117,878.41,5,54.20,175.68
15512,68,7,121.00,2,34.00,60.50
15513,5545,183,14170.91,20,277.25,708.55
15514,1791,96,2963.19,12,149.25,246.93
15516,27,15,62.43,3,9.00,20.81
15517,293,27,264.27,1,293.00,264.27
15518,1262,136,1904.45,9,140.22,211.61
15520,314,18,343.50,1,314.00,343.50
15521,1674,117,2359.80,9,186.00,262.20
15522,573,47,398.84,2,286.50,199.42
15523,132,10,412.01,1,132.00,412.01
15524,4,1,39.96,1,4.00,39.96
15525,414,133,793.38,4,103.50,198.35
15526,24,4,148.44,2,12.00,74.22
15527,988,128,2302.32,9,109.78,255.81
15528,123,26,229.33,1,123.00,229.33
15529,3489,415,3967.78,12,290.75,330.65
15530,950,90,1491.31,4,237.50,372.83
15531,1105,196,1980.45,2,552.50,990.22
15532,508,205,1473.94,5,101.60,294.79
15533,256,73,721.08,4,64.00,180.27
15535,129,55,443.34,5,25.80,88.67
15537,29,24,103.96,1,29.00,103.96
15539,410,41,538.46,1,410.00,538.46
15540,200,15,213.30,1,200.00,213.30
15541,49,29,85.13,1,49.00,85.13
15543,86,26,127.86,1,86.00,127.86
15544,3105,122,3536.99,10,310.50,353.70
15545,163,78,292.72,2,81.50,146.36
15547,4032,441,4902.06,14,288.00,350.15
15549,688,104,1613.12,4,172.00,403.28
15550,295,43,559.07,4,73.75,139.77
15551,218,29,436.06,1,218.00,436.06
15552,60,17,90.12,1,60.00,90.12
15553,451,51,437.23,1,451.00,437.23
15554,74,14,217.20,1,74.00,217.20
15555,4410,404,4644.92,17,259.41,273.23
15556,236,31,279.77,1,236.00,279.77
15557,219,16,470.78,1,219.00,470.78
15561,256,27,663.22,5,51.20,132.64
15562,39,1,134.55,1,39.00,134.55
15563,1460,88,1314.17,5,292.00,262.83
15565,60,8,173.16,2,30.00,86.58
15567,223,7,181.05,1,223.00,181.05
15568,461,27,744.37,3,153.67,248.12
15569,666,27,1372.95,5,133.20,274.59
15570,2058,232,4050.81,13,158.31,311.60
15571,264,47,650.43,4,66.00,162.61
15572,1229,166,2346.25,7,175.57,335.18
15573,363,88,597.21,2,181.50,298.61
15574,349,131,683.49,4,87.25,170.87
15576,404,43,935.71,1,404.00,935.71
15577,89,39,253.36,3,29.67,84.45
15578,52,13,127.10,1,52.00,127.10
15579,120,45,347.64,2,60.00,173.82
15581,286,134,736.09,14,20.43,52.58
15582,453,39,682.91,3,151.00,227.64
15584,312,89,713.19,5,62.40,142.64
15585,320,31,455.30,1,320.00,455.30
15587,312,3,913.68,4,78.00,228.42
15589,242,28,456.58,4,60.50,114.15
15590,-1,1,-9.99,1,-1.00,-9.99
15592,354,24,388.58,1,354.00,388.58
15593,60,5,199.80,1,60.00,199.80
15594,982,85,1767.53,6,163.67,294.59
15596,548,51,1340.46,6,91.33,223.41
15597,276,22,315.72,2,138.00,157.86
15598,156,14,235.68,2,78.00,117.84
15599,718,50,758.98,2,359.00,379.49
15601,4978,230,6723.84,15,331.87,448.26
15602,1001,31,1083.87,10,100.10,108.39
15603,96,2,48.48,1,96.00,48.48
15604,159,17,216.39,1,159.00,216.39
15605,441,61,1185.51,5,88.20,237.10
15606,720,51,2422.64,10,72.00,242.26
15607,202,13,104.76,1,202.00,104.76
15608,714,59,1088.72,4,178.50,272.18
15609,145,16,267.27,2,72.50,133.64
15610,66,6,112.46,1,66.00,112.46
15611,498,23,1500.74,14,35.57,107.20
15612,52,4,190.14,2,26.00,95.07
15615,5493,185,10346.80,24,228.88,431.12
15618,428,39,747.03,5,85.60,149.41
15619,136,3,336.40,1,136.00,336.40
15620,899,92,1491.14,4,224.75,372.78
15621,463,11,1158.77,5,92.60,231.75
15622,1552,169,3138.87,10,155.20,313.89
15623,125,19,301.03,1,125.00,301.03
15624,357,26,582.61,4,89.25,145.65
15625,1166,44,1504.56,5,233.20,300.91
15626,766,49,675.80,2,383.00,337.90
15628,1882,85,2865.64,10,188.20,286.56
15630,799,57,1146.76,3,266.33,382.25
15632,2049,107,3147.31,9,227.67,349.70
15634,99,15,243.55,1,99.00,243.55
15636,284,20,724.76,2,142.00,362.38
15637,128,15,223.36,1,128.00,223.36
15638,-52,2,-94.00,1,-52.00,-94.00
15639,323,25,411.40,1,323.00,411.40
15640,6572,241,12268.42,16,410.75,766.78
15641,1562,102,1887.20,4,390.50,471.80
15643,242,31,598.32,4,60.50,149.58
15644,557,166,813.00,4,139.25,203.25
15645,256,50,612.01,1,256.00,612.01
15646,388,35,419.62,4,97.00,104.90
15648,213,24,594.38,3,71.00,198.13
15649,192,1,816.00,2,96.00,408.00
15651,479,27,646.30,3,159.67,215.43
15652,208,21,337.74,1,208.00,337.74
15653,1200,4,877.44,2,600.00,438.72
15654,475,15,917.52,2,237.50,458.76
15655,319,34,511.32,2,159.50,255.66
15656,343,46,737.71,4,85.75,184.43
15657,24,1,30.00,1,24.00,30.00
15658,232,40,918.58,6,38.67,153.10
15659,111,11,306.45,1,111.00,306.45
15660,1037,55,1546.49,10,103.70,154.65
15661,236,4,309.80,2,118.00,154.90
15663,106,9,138.14,1,106.00,138.14
15664,141,19,343.57,2,70.50,171.79
15665,1666,92,2227.05,2,833.00,1113.53
15667,240,13,301.32,1,240.00,301.32
15668,72,1,76.32,1,72.00,76.32
15669,339,31,672.17,5,67.80,134.43
15670,91,12,173.05,1,91.00,173.05
15671,1681,52,2619.95,8,210.13,327.49
15673,1514,107,2857.18,4,378.50,714.30
15674,1075,88,1736.86,6,179.17,289.48
15675,527,20,311.21,3,175.67,103.74
15676,2231,191,3266.32,4,557.75,816.58
15677,319,33,637.39,1,319.00,637.39
15678,184,12,352.70,1,184.00,352.70
15679,1170,98,781.28,4,292.50,195.32
15680,952,61,1333.68,3,317.33,444.56
15681,556,32,946.36,6,92.67,157.73
15683,131,10,193.75,1,131.00,193.75
15687,1308,119,2924.66,10,130.80,292.47
15689,84,8,254.10,2,42.00,127.05
15690,408,19,239.76,2,204.00,119.88
15691,72,2,136.80,1,72.00,136.80
15692,138,12,191.04,1,138.00,191.04
15694,1665,42,6311.07,15,111.00,420.74
15695,212,22,401.70,2,106.00,200.85
15696,1022,140,2609.86,9,113.56,289.98
15699,113,18,284.67,1,113.00,284.67
15700,328,85,657.07,3,109.33,219.02
15701,923,193,1508.94,4,230.75,377.24
15703,66,5,211.50,1,66.00,211.50
15704,1028,79,2293.62,4,257.00,573.40
15705,62,6,143.10,1,62.00,143.10
15706,305,50,987.19,5,61.00,197.44
15707,605,126,942.82,4,151.25,235.70
15708,1258,124,3321.44,8,157.25,415.18
15709,121,6,133.25,1,121.00,133.25
15712,486,41,1064.08,5,97.20,212.82
15713,149,18,333.51,3,49.67,111.17
15714,187,34,330.88,2,93.50,165.44
15716,744,101,1118.81,4,186.00,279.70
15717,70,7,150.30,1,70.00,150.30
15719,2724,299,5039.00,14,194.57,359.93
15720,281,128,589.31,1,281.00,589.31
15721,409,80,507.08,1,409.00,507.08
15722,1021,47,2186.73,6,170.17,364.46
15723,87,37,203.10,1,87.00,203.10
15724,72,11,212.30,3,24.00,70.77
15725,221,32,415.25,1,221.00,415.25
15727,3065,213,4706.68,7,437.86,672.38
15728,-34,4,-134.80,1,-34.00,-134.80
15729,24,5,62.00,2,12.00,31.00
15730,683,68,1105.62,4,170.75,276.41
15732,215,13,294.12,2,107.50,147.06
15733,62,10,162.30,1,62.00,162.30
15734,346,25,1324.39,2,173.00,662.20
15737,584,60,1107.72,9,64.89,123.08
15738,2967,46,4774.85,17,174.53,280.87
15739,472,8,449.12,1,472.00,449.12
15740,152,9,154.88,1,152.00,154.88
15743,216,59,776.18,4,54.00,194.05
15744,120,3,34.80,1,120.00,34.80
15745,412,57,1064.20,5,82.40,212.84
15746,130,28,182.96,2,65.00,91.48
15747,480,52,971.53,3,160.00,323.84
15748,51,19,149.31,1,51.00,149.31
15749,9014,6,21535.90,4,2253.50,5383.98
15750,1779,214,2448.47,9,197.67,272.05
15752,1973,236,2618.97,8,246.63,327.37
15753,144,1,79.20,1,144.00,79.20
15754,197,24,455.67,4,49.25,113.92
15755,1397,127,2306.33,7,199.57,329.48
15756,242,160,530.20,4,60.50,132.55
15757,491,43,711.91,2,245.50,355.96
15758,47,9,205.25,1,47.00,205.25
15759,60,5,253.04,3,20.00,84.35
15762,251,37,569.83,2,125.50,284.91
15763,268,58,961.52,3,89.33,320.51
15764,2036,150,3108.39,7,290.86,444.06
15766,170,11,309.54,1,170.00,309.54
15768,243,24,376.30,4,60.75,94.08
15769,27660,26,51823.72,27,1024.44,1919.40
15773,311,10,635.68,1,311.00,635.68
15774,87,25,262.77,1,87.00,262.77
15775,68,7,104.90,1,68.00,104.90
15776,138,18,236.10,1,138.00,236.10
15777,375,18,1013.33,5,75.00,202.67
15780,220,26,469.76,3,73.33,156.59
15781,178,20,325.28,4,44.50,81.32
15782,863,34,2477.79,4,215.75,619.45
15783,212,14,246.30,1,212.00,246.30
15785,1594,58,2221.75,6,265.67,370.29
15786,3331,257,4754.93,4,832.75,1188.73
15787,540,156,940.52,3,180.00,313.51
15789,438,25,351.30,1,438.00,351.30
15790,114,34,220.85,1,114.00,220.85
15791,730,66,1596.04,3,243.33,532.01
15793,552,6,948.96,4,138.00,237.24
15795,581,42,589.13,1,581.00,589.13
15796,859,71,2656.14,9,95.44,295.13
15797,873,8,2202.39,4,218.25,550.60
15799,955,94,878.62,3,318.33,292.87
15800,335,116,693.56,2,167.50,346.78
15801,562,61,1041.78,4,140.50,260.44
15802,-1,1,-9.99,2,-0.50,-5.00
15803,290,8,415.82,1,290.00,415.82
